RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10
121704,Dupont Circle,Washington,DC,Washington,District of Columbia,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112700,113600,113300,113500,114500,115800,117400,119200,121500,125000,128600,132100,136400,141200,144400,145900,146400,148000,150700,152300,153400,155000,157500,162300,167400,171200,174800,179500,183700,187000,189900,193000,196000,200000,204600,210500,216600,221200,224900,229600,234300,238800,243900,248300,252500,255900,258000,260500,263900,266500,268900,272900,277800,281800,284700,288600,294200,299900,304600,308400,312800,317700,322500,327400,331600,335400,339800,344800,349800,354000,357500,361700,365600,368100,369400,369400,368800,369800,370700,370600,369400,367300,364900,363200,361300,358700,356500,355100,354400,353300,351800,350800,350900,351200,351100,350500,351300,353000,354200,355000,356200,356800,356300,355500,354300,352700,351700,351300,349500,348300,347700,346300,344100,342900,341200,339000,337400,337300,336900,335600,335200,335900,337000,337300,338200,338800,341600,345400,347500,348100,349900,351700,352100,352400,353900,354600,353300,353600,353800,351400,349500,351000,352100,351100,349500,347300,345000,344500,344700,344200,344800,346900,348600,349600,351400,353700,355000,355400,356300,357800,360400,363000,365400,368000,371000,373300,374500,376000,378000,379600,381200,384800,389300,391500,391100,391100,392200,392500,392800,393600,394900,395400,395600,395100,394400,394400,395300,395900,395400,394700,395600,397400,399700,402200,403400,402700,402200,402500,402900,402400,402200,401900,400900,400200,400600,400800,400500,400800,401400
403481,Sixteenth Street Heights,Washington,DC,Washington,District of Columbia,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140900,139000,138700,139600,140400,141500,143800,146000,146500,147800,152300,159400,165900,169000,169500,169300,169200,170200,171500,172000,172800,173800,174500,177000,182900,190300,196400,200600,203500,208100,213900,219200,223100,227500,232000,237700,243300,247700,250700,254900,260200,265400,269700,273300,277700,283000,288800,294000,298300,302300,307700,314700,322100,329400,336500,343400,350300,356700,362200,368000,375000,382500,391600,402200,412200,420300,428200,436300,443400,449000,453600,456200,458400,459200,457700,455500,455700,456400,456200,457000,458500,458900,458900,461400,464600,468400,472500,476600,479400,481800,480800,479200,481900,487500,491500,493700,493600,492500,491800,490700,488400,485600,481300,476400,474300,472200,466400,460800,457900,455000,452100,450400,448900,446400,443600,441300,438300,434800,431900,429900,428500,427300,425100,422300,420000,416100,422900,437900,446100,447100,452000,455500,457500,460300,463100,465000,466400,470000,470000,463200,457300,458800,460100,457400,454400,455200,457800,458700,457100,457400,460000,463800,467100,468500,472800,480500,486400,488400,490200,492400,496800,502200,504500,502900,500600,500600,501900,505000,507600,509600,512600,520000,530600,539400,543700,549200,558300,567400,574000,577800,582500,590600,600000,605700,610000,614800,616900,614900,616800,625600,637600,650100,660500,665400,668800,674400,681500,689100,694200,696300,697500,697400,695100,698100,705600,710400,711800,714200,716100
242091,Bull Run,Manassas,VA,Washington,Prince William,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168800,169600,169600,168500,167200,166400,164500,163100,162800,165700,170000,174600,177300,178400,178300,178600,178200,176700,176200,177100,178000,178400,179400,179300,178800,178900,179600,180800,181200,179800,178900,180500,183300,186400,188100,188000,188300,189800,191800,195200,199100,202300,205100,207200,208300,208700,209000,211000,212100,211100,209900,209000,206400,205500,207100,209400,211400,212900,213800,214900,216400,217600,219700,221200,220600,218500,216400,214800,214100,213600,213000,212800,213400,213900,213900
121729,Georgetown,Washington,DC,Washington,District of Columbia,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373400,374800,378000,384900,393100,402600,411500,420800,432600,445400,453800,466200,485200,500900,509000,513500,513700,514300,517800,520700,523800,527400,533100,543600,554000,561500,568600,577200,585800,594500,603000,611500,617000,620100,625100,635600,649500,660600,669500,678400,682300,686300,695000,704300,711300,715200,714500,713200,712400,714200,719100,723000,726200,732700,741100,748700,755700,764300,773700,783300,791900,795400,796900,807700,823800,834500,839500,843500,846000,850600,859500,869600,878100,884600,886000,884600,888600,897000,901200,900100,901400,903800,906500,910000,914900,920000,927800,934200,937000,936600,940500,949500,955200,948000,930900,915700,909000,908400,909900,908600,902300,891400,883500,881300,883400,889400,900600,905900,900600,895800,894200,893600,892600,888300,879900,876000,875900,873100,868100,865400,865400,864300,862500,862000,863400,870900,871900,864200,858300,861900,865500,872700,878200,880000,877800,878500,881600,889700,896400,894400,884500,884200,887700,883500,874200,869100,869200,868800,862700,857100,863300,872500,877100,876000,878600,884400,893100,897800,900800,900000,895800,890100,896700,911800,921900,926100,931400,934500,935500,939000,946300,960000,970200,973700,976200,983400,989900,994800,996900,999200,1003600,1010000,1012200,1006600,999500,1002100,1014100,1025500,1032000,1036600,1042000,1049500,1062100,1079500,1092600,1100200,1134300,1164400,1150000,1120000,1120300,1120700,1115400,1116700,1122800,1118200,1109900,1111800,1118400
416852,South Lakes Dr - Soapstone Dr,Reston,VA,Washington,Fairfax,846,131300,131800,132000,131600,131300,130600,130400,130400,130100,130000,130600,130700,130300,130100,129600,128900,128900,129500,130300,130800,131700,133300,134800,135100,134700,134300,133900,133300,132900,132600,132600,133600,135400,136200,136500,137400,137900,137900,138800,140200,140800,140300,140000,141100,141600,141600,142700,144400,145200,146300,147700,149400,151200,153200,154900,156200,157900,160600,163100,165500,168300,171500,174400,177700,181600,185600,188600,190500,192000,194000,195700,198200,201800,205000,206900,208600,210700,212700,214700,217100,219800,222700,225600,228100,230000,231500,233100,235100,237600,240800,244800,249100,254000,259200,264800,270400,276900,284500,292900,301100,308700,316400,323700,330400,336900,343600,350200,355900,361500,368500,377100,384200,389200,393700,397400,399500,399700,398900,397000,395700,394800,392700,388600,384300,380300,377000,374600,373500,372700,371700,371700,372400,372600,371700,369300,366800,365300,363500,361400,359300,356100,352700,349100,345100,339500,333800,330000,328200,326500,324200,321100,316900,312200,308300,306100,304200,302400,302000,302300,302100,302200,303300,305100,306000,308800,313300,316300,316200,316200,316100,316200,316800,316500,314600,312600,312000,311700,310300,307700,306900,309000,312000,313500,313500,313000,312700,313400,314800,316400,317200,317600,317600,317200,316500,316100,315400,315100,316100,318300,320900,322400,323300,325500,328400,330500,333700,338500,343400,348400,352600,354200,355100,357200,360100,362500,364600,365800,365500,364100,362500,361100,360500,360100,360200,360800,360700,361000,362800,363100,362000,360500,359500,359100,358600,357500,357600,358000,359100,360100,361400,362600,362600,361100,360500,361000,361900,362400
121716,Foggy Bottom,Washington,DC,Washington,District of Columbia,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313100,312600,312200,314800,321500,323600,315600,308300,306900,307900,309600,310900,311700,312200,311600,310300,308500,308500,311500,314000,315400,317300,318200,318000,318800,320300,322700,323900,322300,321000,321000,319700,319000,320000,321700,324800,327600,330100,334600,340000,343300,346200,347600,348000,348200,346100,342300,340400,339700,337500,334800,331100,328900,329700,330200,329900,329700,334400,342100,348300,351700,354500,354500,353900,356000,360000,360700,357300,355700,358500,359800,358400,359000,363000,367600,371000,372900
121689,Chevy Chase,Washington,DC,Washington,District of Columbia,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352000,356800,359700,364100,367500,371000,376000,382900,391500,400800,409600,422000,433800,439400,442600,446100,447200,448700,452500,456500,459300,461200,465800,475100,486300,494800,501300,508400,516400,523800,530700,535900,539500,544100,549900,560100,573000,583000,588900,595100,601500,609800,618400,624300,630300,637400,643400,646300,647000,648600,652600,657700,663100,669000,674500,681500,689300,696200,703200,710900,718900,725900,733500,742600,751500,758000,764300,769600,774100,778800,784100,788100,793200,796900,797000,794900,793500,792600,792400,794100,796700,798300,798200,800700,804200,807000,808800,811000,813200,815100,816600,819300,820400,819300,819000,819800,820900,824100,828100,830300,830400,828100,823400,819400,818600,819100,816600,811200,804300,797400,791800,789200,789700,791000,788100,782600,779300,777500,774900,772400,770300,769200,769500,769900,771300,773100,780400,789500,793700,794100,798400,802800,805800,807900,809900,809700,806400,807200,808900,805800,801100,803600,806200,804200,802300,801700,799800,800600,803400,804700,805500,807700,809800,811000,812400,815100,818300,822400,829000,832500,833100,832900,833900,836400,839900,843200,845700,850500,855400,859200,861700,866700,872300,876600,879300,881200,883800,886200,890900,897300,902500,903100,903300,905100,909600,913400,914400,916300,922200,929600,939200,951300,963300,972300,977200,977500,976600,979900,987400,993200,995500,995300,991800,985500,980100,977900,978400,981300,984700
271684,Ballston-Virginia Square,Arlington,VA,Washington,Arlington,929,148500,148600,148700,148800,149000,149200,149000,148400,147600,146900,147100,148100,148900,148500,148000,148200,148100,147000,147200,149400,152000,152900,153500,153800,153700,153200,153600,153600,153400,154300,156000,156800,156900,157700,159000,159800,159800,160600,162000,162300,161600,161400,161500,161700,163500,165900,167200,168300,170000,173000,176400,180300,183900,187000,189500,191300,193000,196100,199000,201300,204000,206400,208000,209700,211600,214300,218800,225700,233300,240200,245700,250700,256100,261200,263700,266800,274800,284200,290500,294800,299700,303800,306800,309100,311500,314200,317700,322000,326000,329800,334400,339600,342800,345800,351500,358700,366600,375200,383500,390700,398000,404400,410400,415000,416900,418000,422200,428800,434700,439800,447400,455600,460400,461200,459800,458600,460500,462000,460400,457100,453800,452000,451600,450700,448600,445900,443400,442100,440100,438100,438300,440800,442900,443300,441900,439400,436700,434900,432400,429500,426900,425100,422600,421100,421600,419700,414800,410100,407000,405000,404600,403300,400400,398100,397600,397300,396000,394400,393600,394000,395300,396300,397200,396400,401600,412200,418400,416200,412900,411100,412500,416400,419400,422900,426500,431400,432400,430700,431000,433400,434300,435900,434700,428800,421600,416300,414000,415000,415000,414200,414800,415900,415700,415400,417100,420700,424100,425100,424400,421800,418600,416500,416100,418200,422300,428100,434900,440900,444500,447000,449100,452600,456700,458500,457500,455600,455700,458600,460900,462300,464200,465300,465500,465300,463600,461500,459700,458700,458700,461700,467500,472200,474700,478700,483400,487500,491100,491400,490100,491200,489900,480800,467800,458300,455300,455400,455100
276479,North Ridge-Rosemont,Alexandria,VA,Washington,Alexandria City,969,222000,225400,226000,224700,223600,222900,221600,220800,220700,222200,224200,224500,223900,224200,225200,226700,228100,229300,231200,233200,234400,235800,237500,238200,238600,239000,239400,240500,242600,244600,245600,247100,250000,252700,253300,253300,253200,253000,252900,255300,258100,259600,260700,263100,265900,269400,273600,277600,279700,280900,282600,284800,288800,295100,302600,308400,311500,312200,314500,319000,324500,330300,336500,341300,343900,345200,346500,349200,353500,358100,363100,367900,372300,376700,382700,390100,399100,409000,416900,421800,426300,432200,438200,443300,448300,452400,456000,458200,458900,459500,462900,468200,474000,479900,486000,493100,502200,513900,526200,537900,547500,557100,567300,577100,585800,595300,604100,611900,617700,621300,622600,621600,620800,622100,624500,626100,626300,624500,622500,621000,620000,618400,615800,612900,611200,609200,606800,606200,604400,601500,600300,600500,599600,599600,599600,601300,604700,605200,602800,599300,594200,589700,588600,587500,585200,583900,582800,579800,574200,567700,562100,559600,557700,555900,553300,550300,546400,545200,546400,550000,553600,558600,564800,567100,577400,591400,596400,593200,595000,592200,587900,584800,588000,589600,584300,579200,578500,578200,578500,578700,577000,577300,580900,585600,585200,585600,593200,602600,604600,603800,605600,611900,617200,618100,616000,614600,613300,610000,604800,601200,599000,598100,598600,600200,603100,608800,617200,626400,635500,641800,644200,642400,638700,637100,638800,644000,652200,660900,664700,662900,659800,661100,664400,666600,666200,665900,667300,669200,669500,670400,669800,666900,665100,667600,673500,679100,682500,683600,682400,681200,680500,679500,677000,672900,669000,666600,664500
121762,Mount Pleasant,Washington,DC,Washington,District of Columbia,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622400,619500,616600,613500,610200,612000,613700,610800,606600,609300,614600,618200,619100,619400,619600,621200,622200,622400,621700,618300,614700,616200,621200,625600,630500,636900,642600,645800,646900,646300,642700,639900,642000,644000,641700,642100,646600,650900,659100,672200,685800,695900,699500,701300,703200,705700,709900,718000,723700,726800,728300,729000,730100,734200,735800,734000,738300,748600,757000,763900,771800,778800,782100,783300,788100,797100,801300,799200,798300,799700,801700,803400,805100,807600,812800,819600,826400
271682,Aurora Highlands,Arlington,VA,Washington,Arlington,1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551500,555800,556200,554900,552200,545400,538100,536900,538500,539500,537700,538200,541500,544900,549800,556500,558000,557400,559800,561700,563000,567500,573300,576900,577500,576700,579300,583200,583300,580600,582300,589900,598300,604400,610700,615700,617600,617600,615200,612800,611000,607500,604900,603900,601900,605100,614600,622600,626400,629500,634400,639000,640700,642600,644000,646200,652000,659200,662400,662900,663300,664600,665700,668300,671500,672700,672800,674000,673500,670700,666800,664300,663200,663600,664400
121745,Kingman Park,Washington,DC,Washington,District of Columbia,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,101300,101000,100200,100100,98900,96800,94700,93400,93100,94000,95300,95700,95500,94700,93600,92900,93900,95700,97400,97800,99100,101300,102500,103300,104100,104100,103800,103700,103000,102900,104000,105600,106700,107800,109200,111500,113700,115600,116900,119300,122500,124800,125300,125600,126000,126600,128300,132000,136600,139800,142200,144400,145800,148400,153700,159200,163500,167000,169300,171500,173700,176400,180200,184000,186100,187400,188900,192300,197700,202800,206500,211300,219400,229600,239200,247700,255800,263500,270600,275900,280100,284700,289900,294000,298600,303700,308300,311800,316000,321900,328300,332600,335100,337900,340800,342000,343100,344900,345900,345600,345500,343000,339100,336300,334900,333200,332000,331200,329700,326800,323200,319300,316400,314900,313000,310800,308500,305700,302500,299900,296100,291800,289600,290300,291500,290600,285600,279600,276600,275700,274800,274000,273700,273900,273400,272700,272300,272000,275400,282400,286300,285300,286000,289000,289800,288600,288000,288100,288200,290700,292100,290800,289200,290900,292200,292600,293100,294400,294800,294800,293500,291900,293000,295800,298700,302100,306000,307000,307500,308400,311500,316000,320000,323100,327800,332300,335800,339000,342400,347600,354400,361800,369900,377500,383700,389400,392900,394800,397300,400400,402700,402900,403500,404800,404700,404500,408900,414600,418300,421900,427600,434400,439100,443800,450100,456900,460400,461600,463700,467200,469500,471100,472300,472700,475200,480100,484700,488400,492900,496700,498800
121785,Shaw,Washington,DC,Washington,District of Columbia,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,135400,136800,136700,137400,139200,141300,142500,142800,142400,142700,145300,148700,151500,153300,155200,158100,160900,163100,166200,170600,173300,173900,173800,176600,179300,177700,172700,169900,169100,167000,165900,167000,168900,169900,171700,174000,176300,179000,183700,187800,190500,193200,196200,200600,207900,216400,224100,232400,241600,250100,256300,261300,265900,271600,277400,282100,285300,289100,294200,301100,308500,315500,321300,326700,332500,338500,343800,348200,352800,358400,364400,370800,379500,388600,397300,406300,413400,418300,425600,433200,439400,444800,449900,453800,458200,462400,465900,468400,472100,477600,481100,482400,484800,487800,486600,483600,480600,479000,479100,479900,481900,484600,487800,491100,493900,493900,493600,495600,498700,500600,500700,499600,496800,492300,487200,482400,478900,475800,473200,469100,464000,460300,458500,458100,458800,459900,457500,453000,450700,450500,448700,446200,444300,443200,441600,439700,439500,439200,441000,445700,448200,450100,454700,458800,461000,462300,461800,461300,462400,466000,468500,467300,464700,465800,469300,471300,470800,471000,472800,473800,473400,473800,476100,479000,481400,482500,482500,482200,483600,487000,490900,495300,498700,500600,503800,508000,509900,511500,515000,522900,531800,536600,540400,548700,557900,565000,570700,577700,585000,590100,593800,598900,602200,605300,610300,612900,613500,616700,620200,622100,627600,635400,643900,653600,663900,670400,673700,674100,675200,677400,678200,677000,677700,678200,676900,675700,676600,678900,682300,687300,692100
271715,Fairlington-Shirlington,Arlington,VA,Washington,Arlington,1114,142000,140900,140100,139000,138300,138000,137800,137700,137700,137900,138300,138800,138900,138500,137800,137700,138400,138800,138500,138500,139200,139900,139800,139600,140000,140600,140500,140600,141000,141500,141900,142400,142800,143500,144400,145400,145900,146300,146900,147700,148600,149500,150400,151200,152300,153700,155100,156200,157700,160400,163300,165700,167600,170000,173200,176200,178900,181800,184300,187100,190300,193000,195700,199600,203800,208400,213800,218600,222600,226500,231800,237500,241900,245300,248700,250600,252100,254400,256800,259800,263300,266400,268500,270700,273000,275500,279500,285000,289500,293300,297600,302500,307700,313500,320100,326700,334000,341600,348700,356200,364300,371200,377000,382900,387900,392100,396400,401600,407900,414300,419300,423600,427600,429700,430900,432400,433500,432500,430100,427400,424900,423400,421100,416600,412600,410200,408300,406700,406000,406300,407300,408100,408800,408600,408200,408400,408100,406700,404000,400200,397100,395000,393500,392700,392100,391600,391200,389400,388100,387700,387000,386700,386100,384300,382600,382100,381400,380600,379900,380200,380000,380500,382900,383900,387800,396500,402200,402000,401000,399500,399300,400600,401800,403500,404300,403300,399500,395200,392700,392400,391200,389700,387800,387200,387300,386500,385100,385400,385400,385100,385900,385300,382200,379700,379200,379600,380400,380300,380600,381900,382300,381400,382400,386900,394000,401100,405600,407000,407600,408400,408600,409800,413100,415200,414300,411800,410400,410300,410200,410300,411000,411400,412600,413800,412000,408300,405200,402400,400700,400800,401900,401600,400200,399300,400200,401400,402800,403200,403600,405500,408500,409100,408700,409000,410100,410800,411500
272818,American University Park,Washington,DC,Washington,District of Columbia,1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332800,340300,344500,351300,358600,365700,373800,383500,394700,406900,419400,435200,445900,445200,440200,439000,438100,439600,443000,446400,448100,448500,448400,454200,465500,476600,485600,493100,499500,506000,511600,515600,520500,526500,532800,541100,548600,551500,552500,556800,562600,569500,577500,583900,590300,598300,604400,606800,609900,615800,621800,628000,635800,642100,647700,655700,665600,675800,686900,698700,711700,723200,732100,740500,747700,753100,758100,763300,765600,766700,768500,772700,778600,784100,786800,787100,787600,789600,792100,793300,794500,794700,793600,791300,786700,782000,780400,781300,782500,782200,778900,776900,778800,782900,786400,787700,787400,789300,793400,797000,798800,799500,798300,795900,792400,787000,780700,776200,774500,773200,770600,767700,766300,764500,761900,760700,761700,761300,760000,759000,758500,757400,757000,757100,759200,761200,768700,777800,780600,779000,782000,786500,788400,787600,787600,788300,787300,789500,790400,784800,779200,783200,788400,789600,788700,788100,785000,781900,778300,776300,776900,780700,785600,791600,796400,798200,799400,803800,809900,812600,813000,813100,814200,816800,819500,819900,819100,822400,827300,831600,836400,844300,853700,860800,863700,865100,867200,868400,870800,875000,878700,880200,881300,881400,883600,888800,894300,898200,902700,906600,910400,916000,925600,935200,939800,943400,948000,950800,951000,951000,951900,952500,951300,952100,953900,955100,957300,961400,964500
247782,Sunset Hills,Reston,VA,Washington,Fairfax,1155,139100,139600,140600,141700,142400,141200,140500,140300,138800,138400,140400,140700,139900,139200,137900,136700,136600,137100,137700,138700,140700,143500,145400,145300,145200,145700,146200,145300,144100,143500,143900,145200,147400,148700,149700,150900,151000,150300,151100,152700,154200,154100,154300,156000,157200,157800,159400,160700,160800,161900,165100,169900,173300,176500,179900,181600,182300,185300,188200,191200,195600,199800,203500,208200,212800,217700,221700,224100,225400,226700,227000,227700,231100,235700,236700,236600,239900,245600,250900,255700,259500,263500,267500,269800,270000,270500,270800,271400,272700,274700,277900,282700,288600,293800,298000,303400,311100,320600,330300,338400,344900,350700,354500,357600,362600,368200,378300,392200,403800,412700,422800,430900,435600,438600,440600,441300,443300,446500,445500,441300,438200,434400,429300,424900,421600,418400,415900,415000,412900,410000,409400,410600,409500,406600,403600,401700,399000,395900,393400,390200,386100,382200,377800,372100,366400,361100,355500,350200,346800,343500,339500,335500,334000,334400,333700,330500,327700,326200,326200,327400,329500,332300,335500,337700,339000,340500,341800,341600,342000,342800,343700,343700,342600,340700,339900,341200,343100,343800,343400,343900,346000,349800,353000,354900,356100,358400,361600,364100,364200,362300,361200,362600,364200,365800,368900,373200,376700,379300,381400,384000,386400,387800,389300,392700,396600,400500,405800,411100,415200,418200,419900,421500,423500,425600,427600,429000,428900,428900,429200,429000,428600,428200,427700,427900,429800,431600,433500,435400,435800,433100,428300,423900,421300,419500,419700,421300,421000,419800,420200,420700,420000,417800,414400,411900,411500,412400,413500
276524,Radnor-Ft Myer Heights,Arlington,VA,Washington,Arlington,1173,98600,98300,97300,96100,95000,93600,92600,92100,92000,92400,92400,92000,91600,91100,90300,90200,90900,91500,91200,90800,90900,91700,92300,92400,92500,93400,94600,95100,94800,95500,96400,96600,96400,96100,95900,95900,96300,96700,97700,98700,99600,99400,99200,100100,102000,103700,105600,107300,108300,109200,110500,112300,113900,115500,117400,119100,121100,123400,125100,126300,127800,129800,132000,134700,137600,140700,143800,148100,152100,155200,158500,162200,164900,166200,167300,170500,175600,180400,184800,189000,191700,193600,196500,200200,203700,207200,211000,213400,216200,220400,224500,227300,231300,237200,243600,249500,257400,267600,276400,283600,290700,297800,304000,309400,314400,320200,327200,334300,341200,347000,352600,356000,356300,356000,356700,355500,356000,357000,355500,352100,350500,348300,346100,343500,339100,332200,326500,322700,322100,324900,328400,328900,326700,324900,324900,325000,324500,324300,322100,318300,317500,319700,321000,324400,327200,326300,324000,324900,328900,335800,346600,364000,359800,334800,317600,314200,310600,310500,310700,309100,306900,305800,305200,302000,305900,317400,324000,321300,320500,320200,321100,322700,323300,322600,321600,319700,317900,317500,318500,318900,319000,319700,320500,321000,320800,319100,316900,315000,317600,321600,322400,321100,319600,315200,311800,311400,313200,313900,313400,312800,312900,314700,318500,322900,327300,329700,329800,330100,330900,331500,331700,331000,330500,330600,329600,326400,326600,332400,335900,333700,332500,331800,331000,332300,335400,338400,342200,345000,345000,344300,345100,345200,344600,345200,344100,341300,339700,339500,339800,340200,339700,338800,338900,339800,339700,340300,342000
121679,Brightwood,Washington,DC,Washington,District of Columbia,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172000,173700,173500,173300,173700,175100,177900,182000,185300,188100,192900,199900,205000,206300,205500,204300,202400,201500,201500,200700,201100,202400,202500,203500,209100,218100,224300,228000,229500,230600,233500,239600,243600,246400,249200,254000,257100,256700,256200,257200,258100,260500,264900,267400,270700,276300,282100,287900,295100,302000,308700,318200,327300,333200,337100,341600,346900,352000,356000,359900,365400,373400,386100,401200,416900,432600,447000,456100,461300,464500,467200,469900,471800,471900,471200,469400,467700,467600,468500,471000,474100,476600,479200,482400,481900,479200,476100,474200,474100,473100,467800,463400,463400,465700,468100,471100,475500,480000,481400,481200,482900,484900,482600,478400,475600,473000,468500,465300,464800,463200,460700,456000,449300,440500,434300,431400,431100,429900,431000,433700,432800,426000,417000,409200,404100,399700,408000,424700,433800,433900,435500,433400,431300,432900,436800,440200,442000,445100,441800,429900,418500,414800,409500,400800,392000,388800,388700,388800,386300,384000,382900,383400,383900,385500,387900,390800,394600,400300,408400,415200,420200,426700,432400,435700,440100,443000,447100,454700,459400,460000,462600,468800,479200,491800,502700,510400,516100,521500,526300,529200,533400,541900,550600,555700,556400,554700,549100,543800,546300,555200,561400,567500,576400,580200,577600,577900,585700,596200,604100,608800,611200,614200,617000,621300,628200,636700,642000,647200,652600
